datetime,hour,day_of_week,is_weekend,route_id,location,weather,rain,traffic_level,is_holiday,previous_passenger_count,passenger_count
2026-02-13 02:00,2,4,0,100,Negombo,Rain,1,Low,0,63,71
2026-02-13 03:00,3,4,0,138,Moratuwa,Clear,0,Low,0,71,37
2026-02-13 04:00,4,4,0,138,Moratuwa,Clear,0,Low,0,37,65
2026-02-13 05:00,5,4,0,101,Kandy,Clear,0,Low,0,65,75
2026-02-13 06:00,6,4,0,176,Colombo,Rain,1,High,0,75,209
2026-02-13 07:00,7,4,0,138,Negombo,Cloudy,0,High,0,209,178
2026-02-13 08:00,8,4,0,100,Colombo,Clear,0,High,0,178,143
2026-02-13 09:00,9,4,0,138,Kandy,Cloudy,0,High,0,143,152
2026-02-13 10:00,10,4,0,100,Dehiwala,Cloudy,0,Medium,0,152,65
2026-02-13 11:00,11,4,0,100,Moratuwa,Clear,0,Medium,0,65,77
2026-02-13 12:00,12,4,0,101,Moratuwa,Rain,1,Medium,0,77,76
2026-02-13 13:00,13,4,0,120,Negombo,Clear,0,Medium,0,76,101
2026-02-13 14:00,14,4,0,176,Dehiwala,Rain,1,Medium,0,101,135
2026-02-13 15:00,15,4,0,100,Moratuwa,Clear,0,Medium,1,135,51
2026-02-13 16:00,16,4,0,120,Negombo,Clear,0,High,0,51,224
2026-02-13 17:00,17,4,0,101,Negombo,Cloudy,0,High,0,224,179
2026-02-13 18:00,18,4,0,120,Negombo,Cloudy,0,High,0,179,136
2026-02-13 19:00,19,4,0,138,Dehiwala,Clear,0,High,0,136,133
2026-02-13 20:00,20,4,0,101,Colombo,Clear,0,Low,0,133,38
2026-02-13 21:00,21,4,0,101,Negombo,Clear,0,Low,0,38,42
2026-02-13 22:00,22,4,0,120,Kandy,Cloudy,0,Low,0,42,39
2026-02-13 23:00,23,4,0,138,Negombo,Clear,0,Low,0,39,52
2026-02-14 00:00,0,5,1,176,Colombo,Rain,1,Low,0,52,34
2026-02-14 01:00,1,5,1,101,Negombo,Cloudy,0,Low,0,34,39
2026-02-14 02:00,2,5,1,138,Negombo,Cloudy,0,Low,0,39,33
2026-02-14 03:00,3,5,1,176,Moratuwa,Cloudy,0,Low,0,33,45
2026-02-14 04:00,4,5,1,100,Colombo,Clear,0,Low,0,45,68
2026-02-14 05:00,5,5,1,120,Dehiwala,Rain,1,Low,0,68,60
2026-02-14 06:00,6,5,1,138,Colombo,Clear,0,High,0,60,148
2026-02-14 07:00,7,5,1,138,Colombo,Clear,0,High,0,148,125
2026-02-14 08:00,8,5,1,101,Moratuwa,Cloudy,0,High,0,125,107
2026-02-14 09:00,9,5,1,100,Moratuwa,Rain,1,High,0,107,162
2026-02-14 10:00,10,5,1,138,Kandy,Clear,0,Medium,1,162,41
2026-02-14 11:00,11,5,1,120,Moratuwa,Cloudy,0,Medium,0,41,73
2026-02-14 12:00,12,5,1,100,Negombo,Clear,0,Medium,0,73,65
2026-02-14 13:00,13,5,1,120,Negombo,Cloudy,0,Medium,0,65,46
2026-02-14 14:00,14,5,1,101,Negombo,Clear,0,Medium,0,46,82
2026-02-14 15:00,15,5,1,101,Negombo,Rain,1,Medium,0,82,87
2026-02-14 16:00,16,5,1,138,Moratuwa,Clear,0,High,0,87,123
2026-02-14 17:00,17,5,1,138,Negombo,Rain,1,High,0,123,134
2026-02-14 18:00,18,5,1,176,Negombo,Cloudy,0,High,0,134,149
2026-02-14 19:00,19,5,1,176,Negombo,Clear,0,High,0,149,175
2026-02-14 20:00,20,5,1,176,Kandy,Clear,0,Low,0,175,67
2026-02-14 21:00,21,5,1,138,Negombo,Clear,0,Low,1,67,33
2026-02-14 22:00,22,5,1,101,Dehiwala,Cloudy,0,Low,0,33,34
2026-02-14 23:00,23,5,1,120,Kandy,Clear,0,Low,0,34,58
2026-02-15 00:00,0,6,1,101,Moratuwa,Clear,0,Low,0,58,41
2026-02-15 01:00,1,6,1,100,Moratuwa,Clear,0,Low,0,41,47
2026-02-15 02:00,2,6,1,138,Negombo,Clear,0,Low,0,47,27
2026-02-15 03:00,3,6,1,176,Colombo,Clear,0,Low,0,27,40
2026-02-15 04:00,4,6,1,176,Dehiwala,Cloudy,0,Low,1,40,18
2026-02-15 05:00,5,6,1,138,Negombo,Cloudy,0,Low,0,18,32
2026-02-15 06:00,6,6,1,100,Dehiwala,Clear,0,High,0,32,102
2026-02-15 07:00,7,6,1,138,Moratuwa,Rain,1,High,0,102,160
2026-02-15 08:00,8,6,1,138,Moratuwa,Rain,1,High,0,160,128
2026-02-15 09:00,9,6,1,101,Dehiwala,Clear,0,High,0,128,154
2026-02-15 10:00,10,6,1,100,Kandy,Clear,0,Medium,0,154,87
2026-02-15 11:00,11,6,1,176,Dehiwala,Clear,0,Medium,0,87,57
2026-02-15 12:00,12,6,1,120,Colombo,Rain,1,Medium,0,57,89
2026-02-15 13:00,13,6,1,100,Kandy,Clear,0,Medium,0,89,51
2026-02-15 14:00,14,6,1,101,Dehiwala,Cloudy,0,Medium,0,51,104
2026-02-15 15:00,15,6,1,120,Colombo,Clear,0,Medium,0,104,51
2026-02-15 16:00,16,6,1,120,Dehiwala,Clear,0,High,0,51,175
2026-02-15 17:00,17,6,1,101,Moratuwa,Clear,0,High,0,175,184
2026-02-15 18:00,18,6,1,101,Kandy,Clear,0,High,0,184,144
2026-02-15 19:00,19,6,1,138,Negombo,Cloudy,0,High,0,144,129
2026-02-15 20:00,20,6,1,138,Dehiwala,Rain,1,Low,0,129,31
2026-02-15 21:00,21,6,1,176,Colombo,Clear,0,Low,0,31,50
2026-02-15 22:00,22,6,1,101,Colombo,Clear,0,Low,0,50,33
2026-02-15 23:00,23,6,1,138,Kandy,Clear,0,Low,0,33,22
2026-02-16 00:00,0,0,0,120,Colombo,Rain,1,Low,0,22,74
2026-02-16 01:00,1,0,0,176,Moratuwa,Clear,0,Low,0,74,63
2026-02-16 02:00,2,0,0,101,Dehiwala,Rain,1,Low,0,63,100
2026-02-16 03:00,3,0,0,176,Kandy,Cloudy,0,Low,0,100,45
2026-02-16 04:00,4,0,0,100,Dehiwala,Cloudy,0,Low,0,45,71
2026-02-16 05:00,5,0,0,176,Colombo,Clear,0,Low,0,71,27
2026-02-16 06:00,6,0,0,138,Kandy,Clear,0,High,0,27,188
2026-02-16 07:00,7,0,0,176,Dehiwala,Rain,1,High,0,188,148
2026-02-16 08:00,8,0,0,101,Negombo,Clear,0,High,0,148,137
2026-02-16 09:00,9,0,0,101,Colombo,Clear,0,High,0,137,189
2026-02-16 10:00,10,0,0,101,Kandy,Clear,0,Medium,0,189,60
2026-02-16 11:00,11,0,0,176,Dehiwala,Rain,1,Medium,0,60,104
2026-02-16 12:00,12,0,0,100,Kandy,Clear,0,Medium,0,104,76
2026-02-16 13:00,13,0,0,120,Colombo,Clear,0,Medium,1,76,77
2026-02-16 14:00,14,0,0,120,Colombo,Rain,1,Medium,1,77,76
2026-02-16 15:00,15,0,0,176,Colombo,Clear,0,Medium,0,76,103
2026-02-16 16:00,16,0,0,101,Kandy,Rain,1,High,0,103,224
2026-02-16 17:00,17,0,0,120,Kandy,Rain,1,High,0,224,193
2026-02-16 18:00,18,0,0,101,Moratuwa,Rain,1,High,0,193,225
2026-02-16 19:00,19,0,0,138,Dehiwala,Clear,0,High,0,225,168
2026-02-16 20:00,20,0,0,176,Moratuwa,Cloudy,0,Low,0,168,82
2026-02-16 21:00,21,0,0,120,Colombo,Cloudy,0,Low,0,82,29
2026-02-16 22:00,22,0,0,176,Moratuwa,Clear,0,Low,0,29,67
2026-02-16 23:00,23,0,0,100,Dehiwala,Clear,0,Low,0,67,24
2026-02-17 00:00,0,1,0,100,Moratuwa,Cloudy,0,Low,0,24,37
2026-02-17 01:00,1,1,0,176,Kandy,Rain,1,Low,1,37,58
2026-02-17 02:00,2,1,0,120,Colombo,Cloudy,0,Low,0,58,69
2026-02-17 03:00,3,1,0,101,Moratuwa,Clear,0,Low,0,69,29
2026-02-17 04:00,4,1,0,100,Dehiwala,Clear,0,Low,0,29,41
2026-02-17 05:00,5,1,0,138,Colombo,Cloudy,0,Low,0,41,36
2026-02-17 06:00,6,1,0,176,Colombo,Clear,0,High,0,36,127
2026-02-17 07:00,7,1,0,138,Colombo,Clear,0,High,0,127,144
2026-02-17 08:00,8,1,0,176,Colombo,Clear,0,High,1,144,124
2026-02-17 09:00,9,1,0,100,Dehiwala,Clear,0,High,0,124,198
2026-02-17 10:00,10,1,0,176,Colombo,Cloudy,0,Medium,0,198,87
2026-02-17 11:00,11,1,0,120,Moratuwa,Clear,0,Medium,0,87,98
2026-02-17 12:00,12,1,0,100,Negombo,Clear,0,Medium,0,98,81
2026-02-17 13:00,13,1,0,120,Dehiwala,Cloudy,0,Medium,0,81,115
2026-02-17 14:00,14,1,0,120,Dehiwala,Clear,0,Medium,0,115,105
2026-02-17 15:00,15,1,0,100,Negombo,Rain,1,Medium,0,105,123
2026-02-17 16:00,16,1,0,100,Colombo,Cloudy,0,High,0,123,207
2026-02-17 17:00,17,1,0,100,Colombo,Cloudy,0,High,0,207,184
2026-02-17 18:00,18,1,0,100,Colombo,Clear,0,High,0,184,144
2026-02-17 19:00,19,1,0,100,Negombo,Clear,0,High,0,144,197
2026-02-17 20:00,20,1,0,138,Moratuwa,Clear,0,Low,0,197,37
2026-02-17 21:00,21,1,0,120,Moratuwa,Cloudy,0,Low,1,37,32
2026-02-17 22:00,22,1,0,120,Dehiwala,Rain,1,Low,0,32,75
2026-02-17 23:00,23,1,0,176,Dehiwala,Clear,0,Low,0,75,50
2026-02-18 00:00,0,2,0,101,Negombo,Cloudy,0,Low,0,50,51
2026-02-18 01:00,1,2,0,101,Negombo,Rain,1,Low,0,51,62
2026-02-18 02:00,2,2,0,176,Kandy,Cloudy,0,Low,0,62,62
2026-02-18 03:00,3,2,0,120,Colombo,Rain,1,Low,0,62,51
2026-02-18 04:00,4,2,0,120,Colombo,Rain,1,Low,0,51,73
2026-02-18 05:00,5,2,0,120,Dehiwala,Clear,0,Low,0,73,32
2026-02-18 06:00,6,2,0,176,Colombo,Rain,1,High,0,32,196
2026-02-18 07:00,7,2,0,101,Kandy,Clear,0,High,0,196,138
2026-02-18 08:00,8,2,0,138,Negombo,Clear,0,High,0,138,156
2026-02-18 09:00,9,2,0,100,Colombo,Cloudy,0,High,0,156,123
2026-02-18 10:00,10,2,0,138,Moratuwa,Cloudy,0,Medium,0,123,85
2026-02-18 11:00,11,2,0,138,Colombo,Clear,0,Medium,0,85,89
2026-02-18 12:00,12,2,0,176,Dehiwala,Cloudy,0,Medium,0,89,75
2026-02-18 13:00,13,2,0,138,Colombo,Cloudy,0,Medium,0,75,86
2026-02-18 14:00,14,2,0,120,Negombo,Clear,0,Medium,0,86,117
2026-02-18 15:00,15,2,0,100,Dehiwala,Cloudy,0,Medium,0,117,58
2026-02-18 16:00,16,2,0,101,Moratuwa,Clear,0,High,0,58,168
2026-02-18 17:00,17,2,0,176,Moratuwa,Clear,0,High,0,168,131
2026-02-18 18:00,18,2,0,100,Negombo,Rain,1,High,0,131,199
2026-02-18 19:00,19,2,0,101,Moratuwa,Clear,0,High,0,199,192
2026-02-18 20:00,20,2,0,120,Dehiwala,Cloudy,0,Low,0,192,72
2026-02-18 21:00,21,2,0,138,Colombo,Rain,1,Low,0,72,41
2026-02-18 22:00,22,2,0,100,Dehiwala,Rain,1,Low,0,41,57
2026-02-18 23:00,23,2,0,138,Colombo,Rain,1,Low,0,57,72
2026-02-19 00:00,0,3,0,176,Negombo,Cloudy,0,Low,0,72,47
2026-02-19 01:00,1,3,0,176,Moratuwa,Clear,0,Low,0,47,51
2026-02-19 02:00,2,3,0,100,Dehiwala,Cloudy,0,Low,0,51,40
2026-02-19 03:00,3,3,0,120,Kandy,Cloudy,0,Low,0,40,35
2026-02-19 04:00,4,3,0,100,Colombo,Rain,1,Low,1,35,25
2026-02-19 05:00,5,3,0,120,Dehiwala,Rain,1,Low,0,25,86
2026-02-19 06:00,6,3,0,138,Moratuwa,Clear,0,High,0,86,190
2026-02-19 07:00,7,3,0,101,Negombo,Clear,0,High,0,190,148
2026-02-19 08:00,8,3,0,101,Moratuwa,Clear,0,High,0,148,142
2026-02-19 09:00,9,3,0,100,Kandy,Rain,1,High,0,142,203
2026-02-19 10:00,10,3,0,100,Dehiwala,Rain,1,Medium,0,203,80
2026-02-19 11:00,11,3,0,100,Colombo,Rain,1,Medium,0,80,83
2026-02-19 12:00,12,3,0,100,Moratuwa,Clear,0,Medium,0,83,78
2026-02-19 13:00,13,3,0,100,Moratuwa,Rain,1,Medium,0,78,70
2026-02-19 14:00,14,3,0,120,Moratuwa,Cloudy,0,Medium,0,70,124
2026-02-19 15:00,15,3,0,120,Kandy,Rain,1,Medium,0,124,106
2026-02-19 16:00,16,3,0,100,Moratuwa,Clear,0,High,0,106,191
2026-02-19 17:00,17,3,0,120,Dehiwala,Cloudy,0,High,0,191,127
2026-02-19 18:00,18,3,0,100,Kandy,Rain,1,High,0,127,176
2026-02-19 19:00,19,3,0,120,Negombo,Cloudy,0,High,0,176,179
2026-02-19 20:00,20,3,0,138,Moratuwa,Cloudy,0,Low,0,179,55
2026-02-19 21:00,21,3,0,138,Kandy,Clear,0,Low,0,55,41
2026-02-19 22:00,22,3,0,101,Moratuwa,Clear,0,Low,0,41,39
2026-02-19 23:00,23,3,0,100,Dehiwala,Cloudy,0,Low,0,39,41
2026-02-20 00:00,0,4,0,101,Dehiwala,Clear,0,Low,0,41,77
2026-02-20 01:00,1,4,0,100,Negombo,Clear,0,Low,0,77,61
2026-02-20 02:00,2,4,0,100,Colombo,Clear,0,Low,0,61,75
2026-02-20 03:00,3,4,0,120,Dehiwala,Cloudy,0,Low,0,75,33
2026-02-20 04:00,4,4,0,101,Colombo,Cloudy,0,Low,0,33,60
2026-02-20 05:00,5,4,0,101,Negombo,Clear,0,Low,0,60,67
2026-02-20 06:00,6,4,0,100,Colombo,Cloudy,0,High,0,67,157
2026-02-20 07:00,7,4,0,100,Moratuwa,Clear,0,High,0,157,159
2026-02-20 08:00,8,4,0,100,Negombo,Cloudy,0,High,0,159,176
2026-02-20 09:00,9,4,0,100,Negombo,Clear,0,High,0,176,163
2026-02-20 10:00,10,4,0,101,Moratuwa,Cloudy,0,Medium,0,163,100
2026-02-20 11:00,11,4,0,101,Negombo,Clear,0,Medium,0,100,76
2026-02-20 12:00,12,4,0,120,Kandy,Clear,0,Medium,0,76,97
2026-02-20 13:00,13,4,0,176,Moratuwa,Cloudy,0,Medium,0,97,85
2026-02-20 14:00,14,4,0,101,Dehiwala,Rain,1,Medium,0,85,121
2026-02-20 15:00,15,4,0,138,Moratuwa,Rain,1,Medium,0,121,99
2026-02-20 16:00,16,4,0,100,Negombo,Cloudy,0,High,0,99,193
2026-02-20 17:00,17,4,0,101,Dehiwala,Clear,0,High,0,193,154
2026-02-20 18:00,18,4,0,120,Moratuwa,Clear,0,High,0,154,118
2026-02-20 19:00,19,4,0,176,Kandy,Cloudy,0,High,0,118,159
2026-02-20 20:00,20,4,0,101,Negombo,Rain,1,Low,0,159,41
2026-02-20 21:00,21,4,0,120,Colombo,Rain,1,Low,0,41,66
2026-02-20 22:00,22,4,0,101,Negombo,Clear,0,Low,0,66,42
2026-02-20 23:00,23,4,0,100,Colombo,Cloudy,0,Low,0,42,59
2026-02-21 00:00,0,5,1,176,Kandy,Rain,1,Low,1,59,43
2026-02-21 01:00,1,5,1,100,Negombo,Cloudy,0,Low,0,43,45
2026-02-21 02:00,2,5,1,176,Dehiwala,Rain,1,Low,0,45,43
2026-02-21 03:00,3,5,1,101,Kandy,Rain,1,Low,0,43,66
2026-02-21 04:00,4,5,1,138,Dehiwala,Clear,0,Low,0,66,28
2026-02-21 05:00,5,5,1,101,Kandy,Cloudy,0,Low,1,28,28
2026-02-21 06:00,6,5,1,176,Kandy,Clear,0,High,1,28,91
2026-02-21 07:00,7,5,1,138,Colombo,Clear,0,High,0,91,140
2026-02-21 08:00,8,5,1,176,Dehiwala,Clear,0,High,0,140,172
2026-02-21 09:00,9,5,1,100,Kandy,Clear,0,High,0,172,169
2026-02-21 10:00,10,5,1,176,Dehiwala,Rain,1,Medium,0,169,59
2026-02-21 11:00,11,5,1,120,Colombo,Cloudy,0,Medium,0,59,102
2026-02-21 12:00,12,5,1,101,Dehiwala,Cloudy,0,Medium,0,102,64
2026-02-21 13:00,13,5,1,120,Kandy,Rain,1,Medium,0,64,88
2026-02-21 14:00,14,5,1,101,Moratuwa,Cloudy,0,Medium,1,88,53
2026-02-21 15:00,15,5,1,176,Kandy,Clear,0,Medium,0,53,61
2026-02-21 16:00,16,5,1,120,Moratuwa,Cloudy,0,High,0,61,150
2026-02-21 17:00,17,5,1,138,Moratuwa,Clear,0,High,1,150,64
2026-02-21 18:00,18,5,1,120,Moratuwa,Cloudy,0,High,0,64,111
2026-02-21 19:00,19,5,1,100,Moratuwa,Cloudy,0,High,0,111,109
2026-02-21 20:00,20,5,1,120,Negombo,Clear,0,Low,0,109,64
2026-02-21 21:00,21,5,1,120,Kandy,Clear,0,Low,0,64,32
2026-02-21 22:00,22,5,1,101,Kandy,Clear,0,Low,0,32,43
2026-02-21 23:00,23,5,1,100,Dehiwala,Rain,1,Low,0,43,52
2026-02-22 00:00,0,6,1,138,Dehiwala,Cloudy,0,Low,0,52,47
2026-02-22 01:00,1,6,1,100,Colombo,Rain,1,Low,0,47,48
2026-02-22 02:00,2,6,1,100,Negombo,Clear,0,Low,0,48,58
2026-02-22 03:00,3,6,1,101,Dehiwala,Rain,1,Low,0,58,46
2026-02-22 04:00,4,6,1,176,Kandy,Clear,0,Low,0,46,50
2026-02-22 05:00,5,6,1,138,Moratuwa,Clear,0,Low,0,50,62
2026-02-22 06:00,6,6,1,100,Dehiwala,Cloudy,0,High,0,62,178
2026-02-22 07:00,7,6,1,120,Kandy,Clear,0,High,0,178,109
2026-02-22 08:00,8,6,1,120,Kandy,Clear,0,High,0,109,110
2026-02-22 09:00,9,6,1,176,Dehiwala,Clear,0,High,0,110,174
2026-02-22 10:00,10,6,1,120,Kandy,Cloudy,0,Medium,0,174,61
2026-02-22 11:00,11,6,1,101,Negombo,Rain,1,Medium,0,61,95
2026-02-22 12:00,12,6,1,120,Dehiwala,Clear,0,Medium,0,95,61
2026-02-22 13:00,13,6,1,101,Negombo,Cloudy,0,Medium,0,61,81
2026-02-22 14:00,14,6,1,120,Kandy,Clear,0,Medium,0,81,72
2026-02-22 15:00,15,6,1,120,Negombo,Clear,0,Medium,0,72,86
2026-02-22 16:00,16,6,1,138,Kandy,Clear,0,High,1,86,119
2026-02-22 17:00,17,6,1,176,Kandy,Cloudy,0,High,0,119,179
2026-02-22 18:00,18,6,1,138,Dehiwala,Rain,1,High,0,179,164
2026-02-22 19:00,19,6,1,100,Dehiwala,Clear,0,High,0,164,100
2026-02-22 20:00,20,6,1,120,Colombo,Cloudy,0,Low,0,100,47
2026-02-22 21:00,21,6,1,176,Negombo,Rain,1,Low,0,47,39
2026-02-22 22:00,22,6,1,100,Moratuwa,Rain,1,Low,0,39,84
2026-02-22 23:00,23,6,1,120,Dehiwala,Cloudy,0,Low,0,84,54
2026-02-23 00:00,0,0,0,176,Moratuwa,Cloudy,0,Low,0,54,59
2026-02-23 01:00,1,0,0,100,Moratuwa,Rain,1,Low,0,59,67
2026-02-23 02:00,2,0,0,176,Moratuwa,Clear,0,Low,0,67,71
2026-02-23 03:00,3,0,0,138,Moratuwa,Clear,0,Low,0,71,52
2026-02-23 04:00,4,0,0,100,Kandy,Cloudy,0,Low,0,52,39
2026-02-23 05:00,5,0,0,176,Colombo,Clear,0,Low,0,39,64
2026-02-23 06:00,6,0,0,101,Kandy,Clear,0,High,0,64,180
2026-02-23 07:00,7,0,0,100,Negombo,Rain,1,High,0,180,244
2026-02-23 08:00,8,0,0,138,Moratuwa,Cloudy,0,High,0,244,130
2026-02-23 09:00,9,0,0,176,Kandy,Clear,0,High,0,130,160
2026-02-23 10:00,10,0,0,100,Colombo,Cloudy,0,Medium,0,160,108
2026-02-23 11:00,11,0,0,176,Dehiwala,Clear,0,Medium,0,108,106
2026-02-23 12:00,12,0,0,100,Dehiwala,Clear,0,Medium,0,106,52
2026-02-23 13:00,13,0,0,138,Dehiwala,Cloudy,0,Medium,0,52,109
2026-02-23 14:00,14,0,0,101,Kandy,Cloudy,0,Medium,0,109,79
2026-02-23 15:00,15,0,0,120,Colombo,Clear,0,Medium,0,79,80
2026-02-23 16:00,16,0,0,176,Dehiwala,Clear,0,High,0,80,133
2026-02-23 17:00,17,0,0,120,Negombo,Cloudy,0,High,0,133,184
2026-02-23 18:00,18,0,0,120,Negombo,Cloudy,0,High,0,184,151
2026-02-23 19:00,19,0,0,120,Negombo,Rain,1,High,0,151,263
2026-02-23 20:00,20,0,0,138,Kandy,Clear,0,Low,0,263,46
2026-02-23 21:00,21,0,0,176,Negombo,Clear,0,Low,0,46,54
2026-02-23 22:00,22,0,0,176,Negombo,Clear,0,Low,0,54,70
2026-02-23 23:00,23,0,0,101,Moratuwa,Cloudy,0,Low,0,70,75
2026-02-24 00:00,0,1,0,176,Colombo,Rain,1,Low,0,75,55
2026-02-24 01:00,1,1,0,101,Negombo,Cloudy,0,Low,0,55,36
2026-02-24 02:00,2,1,0,120,Dehiwala,Clear,0,Low,0,36,43
2026-02-24 03:00,3,1,0,120,Colombo,Clear,0,Low,0,43,52
2026-02-24 04:00,4,1,0,176,Dehiwala,Rain,1,Low,0,52,73
2026-02-24 05:00,5,1,0,138,Dehiwala,Rain,1,Low,0,73,84
2026-02-24 06:00,6,1,0,100,Dehiwala,Clear,0,High,0,84,199
2026-02-24 07:00,7,1,0,101,Dehiwala,Rain,1,High,0,199,161
2026-02-24 08:00,8,1,0,176,Negombo,Cloudy,0,High,0,161,193
2026-02-24 09:00,9,1,0,120,Negombo,Clear,0,High,0,193,125
2026-02-24 10:00,10,1,0,138,Kandy,Clear,0,Medium,0,125,71
2026-02-24 11:00,11,1,0,101,Kandy,Cloudy,0,Medium,0,71,121
2026-02-24 12:00,12,1,0,176,Moratuwa,Cloudy,0,Medium,0,121,67
2026-02-24 13:00,13,1,0,120,Negombo,Clear,0,Medium,0,67,62
2026-02-24 14:00,14,1,0,100,Dehiwala,Clear,0,Medium,0,62,67
2026-02-24 15:00,15,1,0,101,Colombo,Cloudy,0,Medium,0,67,104
2026-02-24 16:00,16,1,0,176,Negombo,Clear,0,High,0,104,208
2026-02-24 17:00,17,1,0,101,Colombo,Clear,0,High,0,208,177
2026-02-24 18:00,18,1,0,138,Moratuwa,Cloudy,0,High,0,177,221
2026-02-24 19:00,19,1,0,120,Dehiwala,Rain,1,High,0,221,160
2026-02-24 20:00,20,1,0,101,Dehiwala,Cloudy,0,Low,0,160,34
2026-02-24 21:00,21,1,0,176,Moratuwa,Rain,1,Low,0,34,46
2026-02-24 22:00,22,1,0,100,Dehiwala,Rain,1,Low,0,46,76
2026-02-24 23:00,23,1,0,101,Moratuwa,Rain,1,Low,0,76,75
2026-02-25 00:00,0,2,0,176,Kandy,Rain,1,Low,0,75,85
2026-02-25 01:00,1,2,0,176,Kandy,Cloudy,0,Low,0,85,68
2026-02-25 02:00,2,2,0,120,Negombo,Cloudy,0,Low,0,68,57
2026-02-25 03:00,3,2,0,138,Colombo,Rain,1,Low,0,57,92
2026-02-25 04:00,4,2,0,176,Moratuwa,Cloudy,0,Low,0,92,48
2026-02-25 05:00,5,2,0,100,Moratuwa,Rain,1,Low,0,48,77
2026-02-25 06:00,6,2,0,101,Colombo,Rain,1,High,0,77,207
2026-02-25 07:00,7,2,0,100,Colombo,Rain,1,High,0,207,191
2026-02-25 08:00,8,2,0,100,Colombo,Rain,1,High,0,191,216
2026-02-25 09:00,9,2,0,120,Dehiwala,Clear,0,High,0,216,184
2026-02-25 10:00,10,2,0,138,Moratuwa,Rain,1,Medium,0,184,105
2026-02-25 11:00,11,2,0,120,Dehiwala,Cloudy,0,Medium,0,105,107
2026-02-25 12:00,12,2,0,100,Dehiwala,Cloudy,0,Medium,0,107,92
2026-02-25 13:00,13,2,0,100,Colombo,Cloudy,0,Medium,0,92,93
2026-02-25 14:00,14,2,0,100,Moratuwa,Clear,0,Medium,0,93,72
2026-02-25 15:00,15,2,0,120,Dehiwala,Cloudy,0,Medium,0,72,98
2026-02-25 16:00,16,2,0,138,Moratuwa,Rain,1,High,0,98,161
2026-02-25 17:00,17,2,0,120,Negombo,Clear,0,High,0,161,214
2026-02-25 18:00,18,2,0,101,Colombo,Clear,0,High,0,214,204
2026-02-25 19:00,19,2,0,176,Kandy,Clear,0,High,1,204,126
2026-02-25 20:00,20,2,0,138,Negombo,Rain,1,Low,0,126,47
2026-02-25 21:00,21,2,0,100,Kandy,Cloudy,0,Low,0,47,78
2026-02-25 22:00,22,2,0,100,Kandy,Cloudy,0,Low,0,78,66
2026-02-25 23:00,23,2,0,176,Moratuwa,Rain,1,Low,0,66,48
2026-02-26 00:00,0,3,0,101,Negombo,Rain,1,Low,0,48,61
2026-02-26 01:00,1,3,0,120,Colombo,Clear,0,Low,0,61,85
2026-02-26 02:00,2,3,0,101,Colombo,Clear,0,Low,0,85,83
2026-02-26 03:00,3,3,0,101,Colombo,Clear,0,Low,0,83,66
2026-02-26 04:00,4,3,0,101,Negombo,Cloudy,0,Low,0,66,55
2026-02-26 05:00,5,3,0,120,Dehiwala,Clear,0,Low,0,55,43
2026-02-26 06:00,6,3,0,176,Dehiwala,Clear,0,High,0,43,194
2026-02-26 07:00,7,3,0,138,Negombo,Rain,1,High,0,194,218
2026-02-26 08:00,8,3,0,100,Moratuwa,Clear,0,High,0,218,213
2026-02-26 09:00,9,3,0,120,Moratuwa,Rain,1,High,0,213,156
2026-02-26 10:00,10,3,0,120,Negombo,Clear,0,Medium,0,156,106
2026-02-26 11:00,11,3,0,100,Dehiwala,Cloudy,0,Medium,0,106,66
2026-02-26 12:00,12,3,0,176,Colombo,Cloudy,0,Medium,0,66,121
2026-02-26 13:00,13,3,0,120,Moratuwa,Cloudy,0,Medium,0,121,93
2026-02-26 14:00,14,3,0,176,Moratuwa,Cloudy,0,Medium,0,93,102
2026-02-26 15:00,15,3,0,176,Moratuwa,Clear,0,Medium,0,102,66
2026-02-26 16:00,16,3,0,138,Kandy,Rain,1,High,0,66,143
2026-02-26 17:00,17,3,0,176,Negombo,Rain,1,High,0,143,174
2026-02-26 18:00,18,3,0,101,Moratuwa,Cloudy,0,High,0,174,199
2026-02-26 19:00,19,3,0,138,Colombo,Clear,0,High,0,199,147
2026-02-26 20:00,20,3,0,120,Dehiwala,Clear,0,Low,0,147,39
2026-02-26 21:00,21,3,0,176,Colombo,Clear,0,Low,0,39,38
2026-02-26 22:00,22,3,0,138,Moratuwa,Cloudy,0,Low,0,38,52
2026-02-26 23:00,23,3,0,100,Colombo,Clear,0,Low,0,52,67
2026-02-27 00:00,0,4,0,138,Negombo,Rain,1,Low,0,67,74
2026-02-27 01:00,1,4,0,138,Kandy,Cloudy,0,Low,0,74,48
2026-02-27 02:00,2,4,0,100,Colombo,Clear,0,Low,0,48,71
2026-02-27 03:00,3,4,0,100,Kandy,Clear,0,Low,0,71,54
2026-02-27 04:00,4,4,0,138,Dehiwala,Cloudy,0,Low,0,54,35
2026-02-27 05:00,5,4,0,100,Dehiwala,Cloudy,0,Low,0,35,48
2026-02-27 06:00,6,4,0,176,Moratuwa,Cloudy,0,High,0,48,203
2026-02-27 07:00,7,4,0,120,Colombo,Cloudy,0,High,0,203,191
2026-02-27 08:00,8,4,0,138,Moratuwa,Clear,0,High,0,191,174
2026-02-27 09:00,9,4,0,138,Negombo,Clear,0,High,0,174,197
2026-02-27 10:00,10,4,0,176,Colombo,Clear,0,Medium,0,197,126
